UID,lon,lat,CEWOVll,nearest_mapped_dist,n_wetlands_pwet,area_wetlands_pwet,wet_prop_mean,area_mean_max,STRANNTEMP,STRELEMEAN,STRANNRAIN,RUNANNMEAN,VALLEYSLOPE,Perca fluviatilis,Philypnodon grandiceps,Cyprinus carpio,Gambusia holbrooki,Nannoperca australis,Retropinna semoni,Craterocephalus fluviatilis,Gadopsis marmoratus,Mogurnda adspersa,Hypseleotris klunzingeri,Galaxias rostratus,Misgurnus anguillicaudatus,id
r1g7bv2qz,139.604435680198,-34.4675228955,Lower Murray,0,3,10.9187188474417,1,8.934512505795512,16.1770343780518,5.00646591186523,262.945770263672,6726942.5,1.58528018801007e-5,14,1,559,46,0,30,0,0,0,0,0,0,4103
r1g7bxpgp,139.60366099861,-34.4570709865,Lower Murray,0,0,0,1,76.27376130519785,16.1280708312988,5.00622510910034,262.982452392578,6726942.5,2.74754202109762e-5,0,0,83,20,0,4,0,0,0,0,0,0,4106
r1gk08mw1,139.598979764684,-34.4563651875,Lower Murray,0,2,3.07276007242312,0.972972972972973,1.8125526576695037,16.1280708312988,5.00622510910034,262.982452392578,6726942.5,2.74754202109762e-5,4,0,121,1,0,0,0,0,0,0,0,0,4173
r1gk0g862,139.603307666784,-34.433118002,Lower Murray,107.686132589715,1,1.9324413732671,0.7567567567567568,6.23807585822316,16.3562488555908,5.00682687759399,253.4375,6726931,7.42933195851947e-7,0,4,82,23,0,0,0,0,0,0,0,0,4182
r1gk3575n,139.622151475623,-34.3809959604999,Lower Murray,0,3,3.53716501235396,0.972972972972973,8.612984262113853,16.0856380462646,5.00687551498413,272.698272705078,13453850,5.29194812770584e-6,5,1,348,13,0,22,0,0,0,0,0,0,4206
r1gk3j1uc,139.607665646358,-34.4019353794999,Lower Murray,0,0,0,0.972972972972973,275.0949953988466,16.3562488555908,5.00682687759399,253.4375,6726931,7.42933195851947e-7,0,0,97,51,0,3,0,0,0,0,0,0,4208
r1gk3jv8q,139.62160117148,-34.378243306,Lower Murray,63.5490009884518,3,3.53716501235396,0.4864864864864865,4.720533600814578,16.0856380462646,5.00687551498413,272.698272705078,13453850,5.29194812770584e-6,2,2,2,4,0,0,0,0,0,0,0,0,4209
r1gk3pms8,139.621801130095,-34.3683404234999,Lower Murray,329.813036701988,0,0,0.8918918918918919,5.579663397614809,16.0856380462646,5.00687551498413,272.698272705078,13453850,5.29194812770584e-6,4,0,320,0,0,64,0,0,0,0,0,0,4215
r1gk95u92,139.621861884696,-34.3440615795,Lower Murray,183.297537993416,0,0,0.6756756756756757,0.29324418882327347,16.338888168335,5.02526569366455,254.129623413086,13453736,0.00132128701079637,0,2,2,2,0,0,0,0,0,0,0,0,4243
r1gk9h74y,139.618660223136,-34.3410867939999,Lower Murray,154.2693965652,0,0,1,0.8979890049251255,16.338888168335,5.02526569366455,254.129623413086,13453736,0.00132128701079637,0,2,0,0,0,0,0,0,0,0,0,0,4247
r1gk9h7zt,139.619196017709,-34.340074778,Lower Murray,160.61941836155,5,6.63757002305423,0.945945945945946,0.5344587703603475,16.338888168335,5.02526569366455,254.129623413086,13453736,0.00132128701079637,0,1,1,0,0,1,0,0,0,0,0,0,4248
r1gk9jh00,139.61960002421,-34.3377032535,Lower Murray,192.887951547211,0,0,1,1.718749209548554,16.338888168335,5.02526569366455,254.129623413086,13453736,0.00132128701079637,0,0,4,0,0,4,0,0,0,0,0,0,4254
r1gkc0enu,139.612409263391,-34.3289221135,Lower Murray,1.19737748363516,0,0,1,161.95979931441988,16.338888168335,5.02526569366455,254.129623413086,13453736,0.00132128701079637,0,0,20,1,0,0,0,0,0,0,0,0,4272
r1gkcrs0c,139.631530492876,-34.2802981425,Lower Murray,131.477547487873,0,0,1,15.88374888129828,16.3133068084717,5.25919055938721,258.486694335938,13453707,0.0076612550765276,0,33,101,49,0,3,0,0,0,0,0,0,4303
r1gm12v27,139.632508317033,-34.273043687,Lower Murray,0,9,22.3893932057364,0.5405405405405406,3.6925629266783577,16.5,5.57842636108398,246.399993896484,3363421.5,0.00809626560658216,0,2,2,0,0,0,0,0,0,0,0,0,4331
r1gm137w5,139.630035555566,-34.2694288915,Lower Murray,0,9,22.3893932057364,1,7.181871851987407,16.5,5.57842636108398,246.399993896484,3363421.5,0.00809626560658216,0,2,2,0,0,0,0,0,0,0,0,0,4334
r1gm13v5e,139.631392829079,-34.267268749,Lower Murray,0,0,0,1,53.93782283388142,16.5,5.57842636108398,246.399993896484,3363421.5,0.00809626560658216,4,4,42,5,0,25,0,0,0,0,0,0,4335
r1gm16u9v,139.631328777559,-34.2617318495,Lower Murray,0,9,22.3893932057364,1,2.398057348266889,16.5,5.57842636108398,246.399993896484,3363421.5,0.00809626560658216,0,2,2,0,0,0,0,0,0,0,0,0,4340
r1gm18b2v,139.636559231157,-34.2730913924999,Lower Murray,0,9,22.3893932057364,0.972972972972973,2.6948617228600815,16.5,5.57842636108398,246.399993896484,3363421.5,0.00809626560658216,1,2,2,2,0,1,0,0,0,0,0,0,4345
r1gm1m38f,139.626598895642,-34.2494685585,Lower Murray,0,0,0,1,138.77215873441975,16.332498550415,5.72779750823975,252.887496948242,6726853,0.00345695880241692,2,11,29,4,0,9,0,0,0,0,0,0,4349
r1gm39sc6,139.645611851421,-34.2254806845,Lower Murray,174.907912439165,0,0,1,42.3710738262148,16.3640747070312,5.79141569137573,259.247406005859,13453683,3.653535968624e-4,3,15,13,8,0,0,0,0,0,0,0,0,4376
r1gm3s95d,139.638935397034,-34.206506638,Lower Murray,5.6766806832111,8,18.8535794404257,1,6.182989978154762,16.3640747070312,5.79141569137573,259.247406005859,13453683,3.653535968624e-4,0,12,97,13,0,39,0,0,0,0,0,0,4387
r1gm3t0g5,139.63857826902,-34.2047648065,Lower Murray,64.3468377567301,6,12.6670863974382,0.7837837837837838,1.5905173262653618,16.3640747070312,5.79141569137573,259.247406005859,13453683,3.653535968624e-4,0,0,0,1,0,0,0,0,0,0,0,0,4390
r1gm3w09w,139.636814733265,-34.202025852,Lower Murray,96.9332244047283,0,0,1,100.6284483304341,16.3640747070312,5.79141569137573,259.247406005859,13453683,3.653535968624e-4,0,37,147,11,0,49,0,0,0,0,0,0,4391
